Formula One- F1,1,1,0,http://videogames.pricecharting.com/game/sega-genesis/formula-one-f1 
Frank Thomas Big Hurt Baseball,2,1,0,http://videogames.pricecharting.com/game/sega-genesis/frank-thomas-big-hurt-baseball 
Frogger,8,4,0,http://videogames.pricecharting.com/game/sega-genesis/frogger 
Fun n Games,1,1,0,http://videogames.pricecharting.com/game/sega-genesis/fun-%27n-games 
Funny World & Balloon Boy,0,0,0,http://videogames.pricecharting.com/game/sega-genesis/funny-world-%26-balloon-boy 
Gadget Twins,2,1,0,http://videogames.pricecharting.com/game/sega-genesis/gadget-twins 
Gaiares,8,8,0,http://videogames.pricecharting.com/game/sega-genesis/gaiares 
Gain Ground,4,4,0,http://videogames.pricecharting.com/game/sega-genesis/gain-ground 
Galahad,2,1,0,http://videogames.pricecharting.com/game/sega-genesis/galahad 
Galaxy Force II,4,4,0,http://videogames.pricecharting.com/game/sega-genesis/galaxy-force-ii 
Game Genie,30,4,,http://videogames.pricecharting.com/game/sega-genesis/game-genie 
Garfield Caught in the Act,12,8,0,http://videogames.pricecharting.com/game/sega-genesis/garfield-caught-in-the-act 
Gargoyles,30,4,1,http://videogames.pricecharting.com/game/sega-genesis/gargoyles 
Gauntlet IV,8,4,0,http://videogames.pricecharting.com/game/sega-genesis/gauntlet-iv 
Gemfire,2,1,0,http://videogames.pricecharting.com/game/sega-genesis/gemfire 
General Chaos,30,8,0,http://videogames.pricecharting.com/game/sega-genesis/general-chaos 
Generations Lost,1,1,0,http://videogames.pricecharting.com/game/sega-genesis/generations-lost 
Genesis 6-Pak,30,4,0,http://videogames.pricecharting.com/game/sega-genesis/genesis-6-pak 
Genghis Khan II Clan of the Gray Wolf,1,1,0,http://videogames.pricecharting.com/game/sega-genesis/genghis-khan-ii-clan-of-the-gray-wolf 
George Foremans KO Boxing,1,1,0,http://videogames.pricecharting.com/game/sega-genesis/george-foreman%27s-ko-boxing 
Ghostbusters,12,4,0,http://videogames.pricecharting.com/game/sega-genesis/ghostbusters 
Ghouls N Ghosts,30,12,0,http://videogames.pricecharting.com/game/sega-genesis/ghouls-%27n-ghosts 
G-LOC Air Battle,1,2,0,http://videogames.pricecharting.com/game/sega-genesis/g-loc-air-battle 
Gods,1,1,0,http://videogames.pricecharting.com/game/sega-genesis/gods 
Golden Axe,30,30,1,http://videogames.pricecharting.com/game/sega-genesis/golden-axe 
Golden Axe II,12,12,0,http://videogames.pricecharting.com/game/sega-genesis/golden-axe-ii 
Golden Axe III [Japan],1,0,1,http://videogames.pricecharting.com/game/sega-genesis/golden-axe-iii-%5Bjapan%5D 
Goofys Hysterical History Tour,4,4,0,http://videogames.pricecharting.com/game/sega-genesis/goofy%27s-hysterical-history-tour 
Granada,4,4,0,http://videogames.pricecharting.com/game/sega-genesis/granada 
Greatest Heavyweights,4,4,0,http://videogames.pricecharting.com/game/sega-genesis/greatest-heavyweights 
