Bratz,3.99,7.99,7.99,008888140337,2033,https://www.pricecharting.com/game/gameboy-advance/bratz 
Bratz Babyz,5.99,10.99,19.99,785138322421,21120,https://www.pricecharting.com/game/gameboy-advance/bratz-babyz 
Bratz Forever Diamondz,5.99,5.99,9.99,785138322414,11657,https://www.pricecharting.com/game/gameboy-advance/bratz-forever-diamondz 
Bratz Rock Angelz,5.99,8.99,13.99,785138321899,2034,https://www.pricecharting.com/game/gameboy-advance/bratz-rock-angelz 
Bratz: The Movie,3.99,4.99,4.99,785138322551,10248,https://www.pricecharting.com/game/gameboy-advance/bratz-the-movie 
Breath of Fire,29.99,109.99,249.99,013388280049,2035,https://www.pricecharting.com/game/gameboy-advance/breath-of-fire 
Breath of Fire II,29.99,104.99,164.99,013388280087,2036,https://www.pricecharting.com/game/gameboy-advance/breath-of-fire-ii 
Britney's Dance Beat,3.99,10.99,13.99,785138320977,11638,https://www.pricecharting.com/game/gameboy-advance/britney's-dance-beat 
Broken Sword The Shadow of the Templars,8.99,10.99,24.99,682384320105,2038,https://www.pricecharting.com/game/gameboy-advance/broken-sword-the-shadow-of-the-templars 
Brother Bear,3.99,7.99,19.99,712725001438,2039,https://www.pricecharting.com/game/gameboy-advance/brother-bear 
Bruce Lee,29.99,79.99,119.99,020626717014,2040,https://www.pricecharting.com/game/gameboy-advance/bruce-lee 
Bubble Bobble Old and New,ND,ND,ND,,,https://www.pricecharting.com/game/gameboy-advance/bubble-bobble-old-and-new 
Buffy the Vampire Slayer Wrath of the Darkhul King,44.99,49.99,109.99,785138321349,11642,https://www.pricecharting.com/game/gameboy-advance/buffy-the-vampire-slayer-wrath-of-the-darkhul-king 
Butt Ugly Martians BKM Battles,3.99,5.99,19.99,020626715171,2041,https://www.pricecharting.com/game/gameboy-advance/butt-ugly-martians-bkm-battles 
Cabbage Patch Kids Patch Puppy Rescue,3.99,12.99,19.99,879278310056,11808,https://www.pricecharting.com/game/gameboy-advance/cabbage-patch-kids-patch-puppy-rescue 
Cabela's Big Game Hunter,3.99,5.99,9.99,047875750074,2042,https://www.pricecharting.com/game/gameboy-advance/cabela's-big-game-hunter 
Cabela's Big Game Hunter 2005 Adventures,4.99,5.99,10.99,047875750678,8604,https://www.pricecharting.com/game/gameboy-advance/cabela's-big-game-hunter-2005-adventures 
Cabela's Sportsman's Pack,.99,4.99,8.99,047875751392,11842,https://www.pricecharting.com/game/gameboy-advance/cabela's-sportsman's-pack 
Caesar's Palace Advance,2.99,5.99,10.99,096427012542,2043,https://www.pricecharting.com/game/gameboy-advance/caesar's-palace-advance 
Camp Lazlo Leaky Lake Games,4.99,11.99,17.99,650008899290,11404,https://www.pricecharting.com/game/gameboy-advance/camp-lazlo-leaky-lake-games 
Candy Land/Chutes and Ladders/Memory,2.99,4.99,9.99,802068100674,2044,https://www.pricecharting.com/game/gameboy-advance/candy-landchutes-and-laddersmemory 
Capcom Classics Mini Mix,13.99,19.99,39.99,013388280308,11047,https://www.pricecharting.com/game/gameboy-advance/capcom-classics-mini-mix 
Car Battler Joe,134.99,324.99,444.99,719593020219,8697,https://www.pricecharting.com/game/gameboy-advance/car-battler-joe 
Care Bears Care Quest,5.99,15.99,24.99,855433001021,11784,https://www.pricecharting.com/game/gameboy-advance/care-bears-care-quest 
Cars,3.99,7.99,12.99,785138322278,2045,https://www.pricecharting.com/game/gameboy-advance/cars 
Cars Mater-National Championship,2.99,8.99,13.99,785138322568,10249,https://www.pricecharting.com/game/gameboy-advance/cars-mater-national-championship 
Cartoon Network Block Party,4.99,9.99,17.99,096427012979,2046,https://www.pricecharting.com/game/gameboy-advance/cartoon-network-block-party 
Cartoon Network Speedway,3.99,8.99,15.99,096427012962,2049,https://www.pricecharting.com/game/gameboy-advance/cartoon-network-speedway 
Cartoon Network Speedway: Special Edition,2.99,10.99,16.99,096427014515,11335,https://www.pricecharting.com/game/gameboy-advance/cartoon-network-speedway-special-edition 
Cartoon Network Superpack,5.99,7.99,11.99,096427014508,7291,https://www.pricecharting.com/game/gameboy-advance/cartoon-network-superpack 
Casper,11.99,54.99,79.99,831585000211,2050,https://www.pricecharting.com/game/gameboy-advance/casper 
Castlevania Aria of Sorrow,119.99,219.99,899.99,083717500322,2051,https://www.pricecharting.com/game/gameboy-advance/castlevania-aria-of-sorrow 
Castlevania Circle of the Moon,24.99,84.99,319.99,083717500018,2052,https://www.pricecharting.com/game/gameboy-advance/castlevania-circle-of-the-moon 
Castlevania Double Pack,84.99,174.99,254.99,083717500711,7292,https://www.pricecharting.com/game/gameboy-advance/castlevania-double-pack 
Castlevania Harmony of Dissonance,59.99,149.99,474.99,083717500216,2053,https://www.pricecharting.com/game/gameboy-advance/castlevania-harmony-of-dissonance 
Castlevania NES Series,29.99,69.99,219.99,045496734855,2054,https://www.pricecharting.com/game/gameboy-advance/castlevania-nes-series 
Catwoman,5.99,10.99,19.99,014633147933,2055,https://www.pricecharting.com/game/gameboy-advance/catwoman 
Catz,3.99,5.99,10.99,008888140900,2056,https://www.pricecharting.com/game/gameboy-advance/catz 
Centipede Breakout and Warlords,3.99,7.99,10.99,802068100551,10422,https://www.pricecharting.com/game/gameboy-advance/centipede-breakout-and-warlords 
Charlie and the Chocolate Factory,3.99,4.99,10.99,710425257179,2058,https://www.pricecharting.com/game/gameboy-advance/charlie-and-the-chocolate-factory 
Charlotte's Web,2.99,4.99,8.99,010086600391,11021,https://www.pricecharting.com/game/gameboy-advance/charlotte's-web 
Chessmaster,9.99,13.99,24.99,008888140245,2059,https://www.pricecharting.com/game/gameboy-advance/chessmaster 
Chicken Little,3.99,4.99,12.99,712725001872,2060,https://www.pricecharting.com/game/gameboy-advance/chicken-little 
Chicken Shoot,3.99,4.99,7.99,802068100308,2061,https://www.pricecharting.com/game/gameboy-advance/chicken-shoot 
Chicken Shoot 2,3.99,3.99,5.99,802068100315,11712,https://www.pricecharting.com/game/gameboy-advance/chicken-shoot-2 
Chronicles of Narnia Lion Witch and the Wardrobe,3.99,4.99,7.99,712725001704,2062,https://www.pricecharting.com/game/gameboy-advance/chronicles-of-narnia-lion-witch-and-the-wardrobe 
Chu Chu Rocket,12.99,24.99,44.99,010086600001,2063,https://www.pricecharting.com/game/gameboy-advance/chu-chu-rocket 
Cima The Enemy,39.99,114.99,204.99,719593020288,11503,https://www.pricecharting.com/game/gameboy-advance/cima-the-enemy 
Cinderella Magical Dreams,4.99,6.99,9.99,712725001841,10971,https://www.pricecharting.com/game/gameboy-advance/cinderella-magical-dreams 
Clu Clu Land-e,4.99,8.99,11.99,045496733087,18651,https://www.pricecharting.com/game/gameboy-advance/clu-clu-land-e 
Cobalt Gameboy Advance SP,79.99,149.99,224.99,045496713843045496714055,2064,https://www.pricecharting.com/game/gameboy-advance/cobalt-gameboy-advance-sp 
Codebreaker,54.99,74.99,114.99,,2065,https://www.pricecharting.com/game/gameboy-advance/codebreaker 
Codename Kids Next Door Operation SODA,3.99,5.99,13.99,710425214530,2066,https://www.pricecharting.com/game/gameboy-advance/codename-kids-next-door-operation-soda 
Colin McRae Rally 2.0,24.99,259.99,394.99,008888140153,2067,https://www.pricecharting.com/game/gameboy-advance/colin-mcrae-rally-20 
Columns Crown,10.99,19.99,59.99,785138320984,2068,https://www.pricecharting.com/game/gameboy-advance/columns-crown 
Connect Four/Trouble/Perfection,1.99,3.99,7.99,802068100476,2069,https://www.pricecharting.com/game/gameboy-advance/connect-fourtroubleperfection 
Contra Advance Alien Wars,44.99,119.99,129.99,083717500353,2070,https://www.pricecharting.com/game/gameboy-advance/contra-advance-alien-wars 
Corvette,4.99,8.99,12.99,739069625137,2071,https://www.pricecharting.com/game/gameboy-advance/corvette 
Crash and Spyro Superpack,ND,ND,ND,,,https://www.pricecharting.com/game/gameboy-advance/crash-and-spyro-superpack 
Crash Bandicoot 2 N-tranced,9.99,29.99,69.99,020626717861,2073,https://www.pricecharting.com/game/gameboy-advance/crash-bandicoot-2-n-tranced 
Crash Bandicoot Purple,9.99,34.99,54.99,020626721844,2074,https://www.pricecharting.com/game/gameboy-advance/crash-bandicoot-purple 
Crash Bandicoot the Huge Adventure,9.99,29.99,119.99,020626714402,2075,https://www.pricecharting.com/game/gameboy-advance/crash-bandicoot-the-huge-adventure 
Crash Bandicoot XS,8.99,24.99,49.99,,55973,https://www.pricecharting.com/game/gameboy-advance/crash-bandicoot-xs 
Crash Nitro Kart,7.99,17.99,24.99,020626720281,2077,https://www.pricecharting.com/game/gameboy-advance/crash-nitro-kart 
Crash of the Titans,8.99,24.99,34.99,020626726450,8768,https://www.pricecharting.com/game/gameboy-advance/crash-of-the-titans 
Crash Superpack,10.99,24.99,39.99,020626724234,2078,https://www.pricecharting.com/game/gameboy-advance/crash-superpack 
Crazy Chase,11.99,11.99,24.99,741648007074,2079,https://www.pricecharting.com/game/gameboy-advance/crazy-chase 
Crazy Taxi Catch a Ride,8.99,24.99,119.99,785138321240,2080,https://www.pricecharting.com/game/gameboy-advance/crazy-taxi-catch-a-ride 
Creatures,ND,ND,ND,,,https://www.pricecharting.com/game/gameboy-advance/creatures 
Cross Town Heroes,3.99,4.99,12.99,785138321080,2081,https://www.pricecharting.com/game/gameboy-advance/cross-town-heroes 
Crouching Tiger Hidden Dragon,7.99,8.99,16.99,008888140290,11294,https://www.pricecharting.com/game/gameboy-advance/crouching-tiger-hidden-dragon 
Cruis'n Velocity,11.99,17.99,29.99,031719198658,2082,https://www.pricecharting.com/game/gameboy-advance/cruis'n-velocity 
Crushed Baseball,2.99,7.99,12.99,682384320259,2083,https://www.pricecharting.com/game/gameboy-advance/crushed-baseball 
CT Special Forces,29.99,34.99,39.99,677990102658,11425,https://www.pricecharting.com/game/gameboy-advance/ct-special-forces 
CT Special Forces 2,29.99,34.99,44.99,677990102719,2084,https://www.pricecharting.com/game/gameboy-advance/ct-special-forces-2 
CT Special Forces 3 Navy Ops,ND,ND,ND,,,https://www.pricecharting.com/game/gameboy-advance/ct-special-forces-3-navy-ops 
Cubix Robots for Everyone Clash N Bash,14.99,19.99,34.99,790561525219,2085,https://www.pricecharting.com/game/gameboy-advance/cubix-robots-for-everyone-clash-n-bash 
Cubix Robots For Everyone Showdown,ND,ND,ND,,,https://www.pricecharting.com/game/gameboy-advance/cubix-robots-for-everyone-showdown 
Curious George,8.99,14.99,24.99,722674500234,2086,https://www.pricecharting.com/game/gameboy-advance/curious-george 
Danny Phantom The Ultimate Enemy,5.99,24.99,29.99,785138321851,2087,https://www.pricecharting.com/game/gameboy-advance/danny-phantom-the-ultimate-enemy 
Danny Phantom The Urban Jungle,7.99,15.99,24.99,785138322407,11656,https://www.pricecharting.com/game/gameboy-advance/danny-phantom-the-urban-jungle 
Daredevil,8.99,69.99,104.99,705381802006,2088,https://www.pricecharting.com/game/gameboy-advance/daredevil 
Dark Arena,9.99,24.99,39.99,096427012511,2089,https://www.pricecharting.com/game/gameboy-advance/dark-arena 
Dark Light,ND,ND,ND,,,https://www.pricecharting.com/game/gameboy-advance/dark-light 
Dave Mirra Freestyle BMX 2,2.99,8.99,13.99,021481522553021481512554,2090,https://www.pricecharting.com/game/gameboy-advance/dave-mirra-freestyle-bmx-2 
Dave Mirra Freestyle BMX 3,4.99,9.99,14.99,021481522942,2091,https://www.pricecharting.com/game/gameboy-advance/dave-mirra-freestyle-bmx-3 
David Beckham Soccer,4.99,39.99,84.99,096427012818,11318,https://www.pricecharting.com/game/gameboy-advance/david-beckham-soccer 
Davis Cup Tennis,1.99,4.99,7.99,008888140238,2092,https://www.pricecharting.com/game/gameboy-advance/davis-cup-tennis 
Dead to Rights,5.99,8.99,12.99,722674500043,2093,https://www.pricecharting.com/game/gameboy-advance/dead-to-rights 
Deal or No Deal,4.99,10.99,13.99,802068101299,2094,https://www.pricecharting.com/game/gameboy-advance/deal-or-no-deal 
Decathalon Advance,ND,ND,ND,,,https://www.pricecharting.com/game/gameboy-advance/decathalon-advance 
Defender,4.99,13.99,24.99,031719198955,11154,https://www.pricecharting.com/game/gameboy-advance/defender 
Defender of the Crown,9.99,24.99,44.99,650001771159,11388,https://www.pricecharting.com/game/gameboy-advance/defender-of-the-crown 
Demikids Dark Version,149.99,644.99,919.99,730865850075,2096,https://www.pricecharting.com/game/gameboy-advance/demikids-dark-version 
